Rspeed Rref Lspeed Lref Time
0.0 28.5 30.7 30.0 8.184000
0.0 28.5 30.7 30.0 8.187000
0.0 28.5 30.7 30.0 8.190000
0.0 28.5 30.7 30.0 8.193000
0.0 28.5 30.7 30.0 8.196000
0.0 28.5 30.7 30.0 8.199000
0.0 28.5 28.9 30.0 8.202000
0.0 28.5 28.9 30.0 8.205000
0.0 28.5 28.9 30.0 8.208000
0.0 28.5 28.0 30.0 8.211000
0.0 28.5 29.8 30.0 8.214000
0.0 28.5 28.9 30.0 8.217000
0.0 28.5 27.2 30.0 8.220000
0.0 28.5 28.0 30.0 8.224000
0.0 28.5 29.8 30.0 8.227000
0.0 28.5 30.7 30.0 8.230000
0.0 28.5 30.7 30.0 8.233000
0.0 28.5 29.8 30.0 8.236000
0.0 28.5 29.8 30.0 8.239000
0.0 28.5 29.8 30.0 8.243000
0.0 28.5 30.7 30.0 8.246000
0.0 28.5 29.8 30.0 8.249000
0.0 28.5 32.4 30.0 8.252000
0.0 28.5 31.6 30.0 8.255000
0.0 28.5 28.9 30.0 8.258000
0.0 28.5 30.7 30.0 8.261000
0.0 28.5 32.4 30.0 8.264000
0.0 28.5 30.7 30.0 8.267000
0.0 28.5 29.8 30.0 8.270000
0.0 28.5 31.6 30.0 8.274000
0.0 28.5 30.7 30.0 8.277000
0.0 28.5 28.9 30.0 8.280000
0.0 28.5 30.7 30.0 8.283000
0.0 28.5 28.9 30.0 8.286000
0.0 28.5 28.9 30.0 8.290000
0.0 28.5 28.0 30.0 8.294000
0.0 28.5 26.3 30.0 8.298000
0.0 28.5 29.8 30.0 8.302000
0.0 28.5 30.7 30.0 8.306000
0.0 28.5 31.6 30.0 8.311000
0.0 28.5 30.7 30.0 8.315000
0.0 28.5 30.7 30.0 8.319000
0.0 28.5 28.9 30.0 8.323000
0.0 28.5 28.9 30.0 8.328000
0.0 28.5 31.6 30.0 8.332000
0.0 28.5 29.8 30.0 8.336000
0.0 28.5 30.7 30.0 8.340000
0.0 28.5 30.7 30.0 8.344000
0.0 28.5 30.7 30.0 8.349000
0.0 28.5 28.9 30.0 8.353000
0.0 28.5 29.8 30.0 8.357000
0.0 28.5 29.8 30.0 8.361000
0.0 28.5 29.8 30.0 8.365000
0.0 28.5 32.4 30.0 8.370000
0.0 28.5 30.7 30.0 8.376000
0.9 28.5 27.2 30.0 8.382000
0.0 28.5 28.9 30.0 8.388000
0.0 28.5 30.7 30.0 8.395000
0.0 28.5 30.7 30.0 8.401000
0.0 28.5 29.8 30.0 8.407000
0.0 28.5 29.8 30.0 8.413000
0.0 28.5 28.0 30.0 8.419000
0.0 28.5 33.3 30.0 8.425000
0.0 28.5 31.6 30.0 8.431000
0.0 28.5 31.6 30.0 8.437000
0.0 28.5 29.8 30.0 8.443000
0.0 28.5 30.7 30.0 8.449000
0.0 28.5 28.9 30.0 8.455000
0.0 28.5 28.9 30.0 8.461000
0.0 28.5 30.7 30.0 8.467000
0.0 28.5 29.8 30.0 8.471000
0.0 28.5 29.8 30.0 8.475000
0.0 28.5 30.7 30.0 8.479000
0.0 28.5 30.7 30.0 8.483000
0.0 28.5 28.9 30.0 8.487000
0.0 28.5 30.7 30.0 8.491000
0.0 28.5 32.4 30.0 8.495000
0.0 28.5 29.8 30.0 8.499000
0.0 28.5 28.0 30.0 8.503000
0.0 28.5 29.8 30.0 8.507000
0.0 28.5 29.8 30.0 8.511000
0.0 28.5 30.7 30.0 8.515000
0.0 28.5 29.8 30.0 8.519000
0.0 28.5 29.8 30.0 8.523000
0.0 28.5 30.7 30.0 8.527000
0.0 28.5 28.9 30.0 8.531000
0.0 28.5 29.8 30.0 8.534000
0.0 28.5 28.0 30.0 8.538000
0.0 28.5 30.7 30.0 8.541000
0.0 28.5 31.6 30.0 8.546000
0.0 28.5 31.6 30.0 8.549000
0.0 28.5 30.7 30.0 8.553000
0.0 28.5 29.8 30.0 8.557000
0.0 28.5 29.8 30.0 8.561000
0.0 28.5 31.6 30.0 8.565000
0.0 28.5 30.7 30.0 8.569000
0.0 28.5 29.8 30.0 8.573000
0.0 28.5 30.7 30.0 8.577000
0.0 28.5 28.9 30.0 8.581000
0.0 28.5 28.9 30.0 8.584000
0.0 28.5 29.8 30.0 8.588000
0.0 28.5 31.6 30.0 8.591000
0.0 28.5 31.6 30.0 8.595000
0.0 28.5 29.8 30.0 8.599000
0.0 28.5 29.8 30.0 8.603000
0.0 28.5 28.9 30.0 8.607000
0.0 28.5 32.4 30.0 8.611000
0.0 28.5 33.3 30.0 8.615000
0.0 28.5 31.6 30.0 8.619000
0.0 28.5 29.8 30.0 8.622000
0.0 28.5 30.7 30.0 8.625000
0.0 28.5 28.9 30.0 8.628000
0.0 28.5 28.9 30.0 8.631000
0.0 28.5 29.8 30.0 8.634000
0.0 28.5 29.8 30.0 8.637000
0.0 28.5 29.8 30.0 8.639000
0.0 28.5 28.9 30.0 8.642000
0.0 28.5 28.9 30.0 8.645000
0.0 28.5 29.8 30.0 8.648000
0.0 28.5 29.8 30.0 8.650000
0.0 28.5 30.7 30.0 8.653000
0.0 28.5 28.0 30.0 8.656000
0.0 28.5 29.8 30.0 8.659000
0.0 28.5 29.8 30.0 8.662000
0.0 28.5 31.6 30.0 8.664000
0.0 28.5 30.7 30.0 8.668000
0.0 28.5 29.8 30.0 8.671000
0.0 28.5 30.7 30.0 8.674000
0.0 28.5 29.8 30.0 8.677000
0.0 28.5 28.0 30.0 8.681000
0.0 28.5 29.8 30.0 8.685000
0.0 28.5 29.8 30.0 8.689000
0.0 28.5 29.8 30.0 8.693000
0.0 28.5 28.0 30.0 8.696000
0.0 28.5 30.7 30.0 8.700000
0.0 28.5 30.7 30.0 8.703000
0.0 28.5 30.7 30.0 8.707000
0.0 28.5 30.7 30.0 8.711000
0.0 28.5 30.7 30.0 8.716000
0.0 28.5 29.8 30.0 8.719000
0.0 28.5 28.9 30.0 8.723000
0.0 28.5 31.6 30.0 8.727000
0.0 28.5 31.6 30.0 8.731000
0.0 28.5 31.6 30.0 8.735000
0.0 28.5 29.8 30.0 8.739000
0.0 28.5 28.9 30.0 8.743000
0.0 28.5 29.8 30.0 8.747000
0.0 28.5 30.7 30.0 8.751000
0.0 28.5 30.7 30.0 8.755000
0.0 28.5 28.0 30.0 8.759000
0.0 28.5 32.4 30.0 8.763000
0.0 28.5 28.0 30.0 8.767000
0.0 28.5 28.0 30.0 8.771000
0.0 28.5 28.0 30.0 8.774000
0.0 28.5 29.8 30.0 8.778000
0.0 28.5 32.4 30.0 8.782000
0.0 28.5 30.7 30.0 8.786000
0.0 28.5 29.8 30.0 8.790000
0.0 28.5 30.7 30.0 8.794000
0.0 28.5 30.7 30.0 8.798000
0.0 28.5 31.6 30.0 8.802000
0.0 28.5 28.9 30.0 8.806000
0.0 28.5 28.9 30.0 8.810000
0.0 28.5 28.9 30.0 8.814000
0.0 28.5 28.9 30.0 8.818000
0.0 28.5 29.8 30.0 8.822000
0.0 28.5 30.7 30.0 8.826000
0.0 28.5 29.8 30.0 8.830000
0.9 28.5 29.8 30.0 8.834000
0.0 28.5 29.8 30.0 8.838000
0.0 28.5 29.8 30.0 8.842000
0.0 28.5 32.4 30.0 8.845000
0.0 28.5 32.4 30.0 8.849000
0.0 28.5 28.0 30.0 8.853000
0.0 28.5 29.8 30.0 8.857000
0.0 28.5 28.9 30.0 8.862000
0.0 28.5 31.6 30.0 8.867000
0.0 28.5 30.7 30.0 8.873000
0.0 28.5 30.7 30.0 8.879000
0.0 28.5 28.9 30.0 8.884000
0.0 28.5 29.8 30.0 8.889000
0.0 28.5 30.7 30.0 8.895000
0.0 28.5 28.9 30.0 8.900000
0.0 28.5 28.0 30.0 8.906000
0.0 28.5 29.8 30.0 8.911000
0.0 28.5 32.4 30.0 8.917000
0.0 28.5 28.0 30.0 8.923000
0.0 28.5 29.8 30.0 8.928000
0.0 28.5 30.7 30.0 8.934000
0.0 28.5 30.7 30.0 8.939000
0.0 28.5 29.8 30.0 8.945000
0.0 28.5 28.9 30.0 8.950000
0.0 28.5 28.9 30.0 8.956000
0.0 28.5 28.9 30.0 8.961000
0.0 28.5 31.6 30.0 8.965000
0.0 28.5 32.4 30.0 8.969000
0.0 28.5 30.7 30.0 8.973000
0.0 28.5 29.8 30.0 8.976000
0.0 28.5 28.0 30.0 8.980000
0.0 28.5 28.0 30.0 8.985000
0.0 28.5 31.6 30.0 8.988000
0.0 28.5 30.7 30.0 8.992000
0.0 28.5 29.8 30.0 8.996000
0.0 28.5 29.8 30.0 9.000000
0.0 28.5 30.7 30.0 9.004000
0.0 28.5 29.8 30.0 9.008000
0.0 28.5 28.9 30.0 9.012000
0.0 28.5 29.8 30.0 9.016000
0.0 28.5 32.4 30.0 9.020000
0.0 28.5 29.8 30.0 9.024000
0.0 28.5 29.8 30.0 9.028000
0.0 28.5 30.7 30.0 9.032000
0.0 28.5 30.7 30.0 9.035000
0.0 28.5 28.0 30.0 9.039000
0.0 28.5 28.9 30.0 9.043000
0.0 28.5 30.7 30.0 9.047000
0.0 28.5 30.7 30.0 9.050000
0.0 28.5 28.0 30.0 9.054000
0.0 28.5 28.9 30.0 9.058000
0.0 28.5 29.8 30.0 9.062000
0.0 28.5 29.8 30.0 9.066000
0.0 28.5 30.7 30.0 9.070000
0.0 28.5 30.7 30.0 9.074000
0.0 28.5 30.7 30.0 9.077000
0.0 28.5 29.8 30.0 9.081000
0.0 28.5 30.7 30.0 9.085000
0.0 28.5 28.9 30.0 9.089000
0.0 28.5 29.8 30.0 9.093000
0.0 28.5 30.7 30.0 9.097000
0.0 28.5 31.6 30.0 9.101000
0.0 28.5 31.6 30.0 9.105000
0.0 28.5 29.8 30.0 9.108000
0.0 28.5 28.9 30.0 9.113000
0.0 28.5 28.9 30.0 9.116000
0.0 28.5 31.6 30.0 9.120000
0.0 28.5 31.6 30.0 9.125000
0.0 28.5 29.8 30.0 9.128000
0.0 28.5 27.2 30.0 9.132000
0.0 28.5 31.6 30.0 9.136000
0.0 28.5 29.8 30.0 9.140000
0.0 28.5 30.7 30.0 9.144000
0.0 28.5 29.8 30.0 9.148000
0.0 28.5 31.6 30.0 9.152000
0.0 28.5 29.8 30.0 9.156000
0.0 28.5 29.8 30.0 9.160000
0.0 28.5 30.7 30.0 9.163000
0.0 28.5 31.6 30.0 9.167000
0.0 28.5 29.8 30.0 9.171000
0.0 28.5 28.0 30.0 9.175000
0.0 28.5 28.0 30.0 9.178000
0.0 28.5 29.8 30.0 9.183000
0.0 28.5 29.8 30.0 9.186000
0.0 28.5 30.7 30.0 9.190000
0.0 28.5 30.7 30.0 9.194000
0.0 28.5 30.7 30.0 9.198000
0.0 28.5 29.8 30.0 9.202000
0.0 28.5 28.9 30.0 9.206000
0.0 28.5 29.8 30.0 9.210000
0.0 28.5 27.2 30.0 9.214000
0.0 28.5 30.7 30.0 9.217000
0.0 28.5 31.6 30.0 9.221000
0.0 28.5 29.8 30.0 9.225000
0.0 28.5 30.7 30.0 9.229000
0.0 28.5 29.8 30.0 9.234000
0.0 28.5 28.0 30.0 9.237000
0.0 28.5 33.3 30.0 9.241000
0.0 28.5 30.7 30.0 9.245000
0.0 28.5 30.7 30.0 9.249000
0.0 28.5 26.3 30.0 9.253000
0.0 28.5 29.8 30.0 9.257000
0.0 28.5 30.7 30.0 9.261000
0.0 28.5 28.9 30.0 9.265000
0.0 28.5 30.7 30.0 9.269000
0.0 28.5 30.7 30.0 9.273000
0.0 28.5 29.8 30.0 9.277000
0.0 28.5 31.6 30.0 9.281000
0.0 28.5 30.7 30.0 9.285000
0.0 28.5 26.3 30.0 9.290000
0.0 28.5 28.9 30.0 9.294000
0.0 28.5 29.8 30.0 9.298000
0.0 28.5 30.7 30.0 9.302000
0.0 28.5 31.6 30.0 9.306000
0.0 28.5 30.7 30.0 9.310000
0.0 28.5 28.9 30.0 9.314000
0.0 28.5 30.7 30.0 9.317000
0.0 28.5 29.8 30.0 9.322000
0.0 28.5 31.6 30.0 9.326000
0.0 28.5 31.6 30.0 9.330000
0.0 28.5 28.9 30.0 9.333000
0.0 28.5 30.7 30.0 9.336000
0.0 28.5 29.8 30.0 9.339000
0.0 28.5 30.7 30.0 9.342000
0.0 28.5 30.7 30.0 9.344000
0.0 28.5 30.7 30.0 9.347000
0.0 28.5 30.7 30.0 9.350000
0.0 28.5 30.7 30.0 9.353000
0.0 28.5 30.7 30.0 9.355000
0.0 28.5 29.8 30.0 9.358000
0.0 28.5 28.9 30.0 9.361000
0.0 28.5 29.8 30.0 9.364000
0.0 28.5 29.8 30.0 9.366000
0.0 28.5 28.0 30.0 9.369000
0.0 28.5 29.8 30.0 9.372000
0.0 28.5 31.6 30.0 9.375000
0.0 28.5 28.9 30.0 9.377000
0.0 28.5 32.4 30.0 9.380000
0.0 28.5 29.8 30.0 9.383000
0.0 28.5 29.8 30.0 9.385000
0.0 28.5 29.8 30.0 9.388000
0.0 28.5 29.8 30.0 9.391000
0.0 28.5 31.6 30.0 9.394000
0.0 28.5 28.9 30.0 9.397000
0.0 28.5 28.0 30.0 9.399000
0.0 28.5 29.8 30.0 9.402000
0.0 28.5 29.8 30.0 9.405000
0.0 28.5 30.7 30.0 9.408000
0.0 28.5 28.0 30.0 9.410000
0.0 28.5 28.9 30.0 9.413000
0.0 28.5 28.9 30.0 9.416000
0.0 28.5 28.0 30.0 9.418000
0.0 28.5 28.0 30.0 9.421000
0.0 28.5 28.9 30.0 9.424000
0.0 28.5 29.8 30.0 9.427000
0.0 28.5 28.9 30.0 9.429000
0.0 28.5 29.8 30.0 9.432000
0.0 28.5 30.7 30.0 9.435000
0.0 28.5 28.9 30.0 9.438000
0.0 28.5 29.8 30.0 9.440000
0.0 28.5 32.4 30.0 9.443000
0.0 28.5 32.4 30.0 9.446000
0.0 28.5 31.6 30.0 9.449000
0.0 28.5 31.6 30.0 9.451000
0.0 28.5 29.8 30.0 9.454000
0.0 28.5 30.7 30.0 9.457000
0.0 28.5 29.8 30.0 9.460000
0.0 28.5 29.8 30.0 9.462000
0.0 28.5 29.8 30.0 9.465000
0.0 28.5 29.8 30.0 9.468000
0.0 28.5 28.9 30.0 9.471000
0.0 28.5 28.9 30.0 9.473000
0.0 28.5 28.9 30.0 9.476000
0.0 28.5 28.9 30.0 9.479000
0.0 28.5 28.9 30.0 9.482000
0.0 28.5 29.8 30.0 9.485000
0.0 28.5 29.8 30.0 9.487000
0.0 28.5 29.8 30.0 9.490000
0.0 28.5 28.9 30.0 9.493000
0.0 28.5 35.9 30.0 9.495000
0.0 28.5 31.6 30.0 9.498000
0.0 28.5 30.7 30.0 9.501000
0.0 28.5 30.7 30.0 9.504000
0.0 28.5 32.4 30.0 9.506000
0.0 28.5 31.6 30.0 9.509000
0.0 28.5 31.6 30.0 9.512000
0.0 28.5 29.8 30.0 9.515000
0.0 28.5 29.8 30.0 9.517000
0.0 28.5 29.8 30.0 9.520000
0.0 28.5 28.0 30.0 9.523000
0.0 28.5 29.8 30.0 9.525000
0.0 28.5 28.0 30.0 9.528000
0.0 28.5 28.0 30.0 9.531000
0.0 28.5 27.2 30.0 9.534000
0.0 28.5 28.0 30.0 9.536000
0.0 28.5 28.0 30.0 9.539000
0.0 28.5 27.2 30.0 9.542000
0.0 28.5 28.0 30.0 9.545000
0.0 28.5 28.9 30.0 9.548000
0.0 28.5 28.9 30.0 9.550000
0.0 28.5 28.9 30.0 9.553000
0.0 28.5 29.8 30.0 9.556000
0.0 28.5 28.9 30.0 9.558000
0.0 28.5 28.9 30.0 9.561000
0.0 28.5 28.9 30.0 9.564000
0.0 28.5 32.4 30.0 9.567000
0.0 28.5 30.7 30.0 9.569000
0.0 28.5 30.7 30.0 9.572000
0.0 28.5 29.8 30.0 9.575000
0.0 28.5 30.7 30.0 9.578000
0.0 28.5 31.6 30.0 9.581000
0.0 28.5 29.8 30.0 9.583000
0.0 28.5 29.8 30.0 9.586000
0.0 28.5 29.8 30.0 9.589000
0.0 28.5 30.7 30.0 9.592000
0.0 28.5 28.9 30.0 9.595000
0.0 28.5 28.0 30.0 9.597000
0.0 28.5 29.8 30.0 9.600000
0.0 28.5 28.9 30.0 9.603000
0.0 28.5 28.9 30.0 9.605000
0.0 28.5 29.8 30.0 9.608000
0.0 28.5 28.9 30.0 9.611000
0.0 28.5 26.3 30.0 9.614000
0.0 28.5 35.9 30.0 9.616000
0.0 28.5 31.6 30.0 9.619000
0.0 28.5 30.7 30.0 9.622000
0.0 28.5 29.8 30.0 9.625000
0.0 28.5 30.7 30.0 9.627000
0.0 28.5 30.7 30.0 9.630000
0.0 28.5 31.6 30.0 9.633000
0.0 28.5 30.7 30.0 9.636000
0.0 28.5 30.7 30.0 9.638000
0.0 28.5 28.0 30.0 9.641000
0.0 28.5 30.7 30.0 9.644000
0.0 28.5 31.6 30.0 9.646000
0.0 28.5 28.9 30.0 9.649000
0.0 28.5 27.2 30.0 9.652000
0.0 28.5 26.3 30.0 9.655000
0.0 28.5 28.0 30.0 9.658000
0.0 28.5 28.0 30.0 9.660000
0.0 28.5 28.0 30.0 9.663000
0.0 28.5 28.0 30.0 9.666000
0.0 28.5 28.9 30.0 9.669000
0.0 28.5 28.9 30.0 9.672000
0.0 28.5 28.9 30.0 9.674000
0.0 28.5 29.8 30.0 9.677000
0.0 28.5 29.8 30.0 9.680000
0.0 28.5 28.9 30.0 9.682000
0.0 28.5 31.6 30.0 9.685000
0.0 28.5 33.3 30.0 9.688000
0.0 28.5 30.7 30.0 9.690000
0.0 28.5 29.8 30.0 9.693000
0.0 28.5 30.7 30.0 9.696000
0.0 28.5 31.6 30.0 9.698000
0.0 28.5 31.6 30.0 9.701000
0.0 28.5 30.7 30.0 9.704000
0.0 28.5 30.7 30.0 9.706000
0.0 28.5 30.7 30.0 9.709000
0.0 28.5 30.7 30.0 9.712000
0.0 28.5 29.8 30.0 9.715000
0.0 28.5 28.9 30.0 9.717000
0.0 28.5 29.8 30.0 9.720000
0.0 28.5 28.0 30.0 9.723000
0.0 28.5 29.8 30.0 9.725000
0.0 28.5 28.9 30.0 9.728000
0.0 28.5 28.0 30.0 9.731000
0.0 28.5 26.3 30.0 9.734000
0.0 28.5 33.3 30.0 9.736000
0.0 28.5 31.6 30.0 9.739000
0.0 28.5 32.4 30.0 9.742000
0.0 28.5 31.6 30.0 9.744000
0.0 28.5 31.6 30.0 9.747000
0.0 28.5 30.7 30.0 9.750000
0.0 28.5 31.6 30.0 9.753000
0.0 28.5 31.6 30.0 9.755000
0.0 28.5 30.7 30.0 9.758000
0.0 28.5 29.8 30.0 9.761000
0.0 28.5 30.7 30.0 9.763000
0.9 28.5 29.8 30.0 9.766000
0.0 28.5 28.0 30.0 9.769000
0.0 28.5 29.8 30.0 9.772000
0.0 28.5 28.0 30.0 9.774000
0.0 28.5 28.0 30.0 9.777000
0.0 28.5 28.9 30.0 9.780000
0.0 28.5 28.0 30.0 9.783000
0.0 28.5 28.9 30.0 9.785000
0.0 28.5 30.7 30.0 9.788000
0.0 28.5 28.9 30.0 9.791000
0.0 28.5 28.9 30.0 9.794000
0.0 28.5 29.8 30.0 9.796000
0.0 28.5 30.7 30.0 9.799000
0.0 28.5 28.9 30.0 9.802000
0.0 28.5 29.8 30.0 9.805000
0.0 28.5 30.7 30.0 9.808000
0.0 28.5 30.7 30.0 9.811000
0.0 28.5 30.7 30.0 9.813000
0.0 28.5 30.7 30.0 9.816000
0.0 28.5 31.6 30.0 9.819000
0.0 28.5 30.7 30.0 9.822000
0.0 28.5 30.7 30.0 9.824000
0.0 28.5 30.7 30.0 9.827000
0.0 28.5 31.6 30.0 9.830000
0.0 28.5 31.6 30.0 9.833000
0.0 28.5 30.7 30.0 9.836000
0.0 28.5 30.7 30.0 9.838000
0.0 28.5 30.7 30.0 9.841000
0.0 28.5 29.8 30.0 9.844000
0.0 28.5 29.8 30.0 9.846000
0.0 28.5 28.0 30.0 9.849000
0.0 28.5 32.4 30.0 9.852000
0.0 28.5 28.9 30.0 9.855000
0.0 28.5 28.9 30.0 9.858000
0.0 28.5 28.9 30.0 9.861000
0.0 28.5 29.8 30.0 9.863000
0.0 28.5 28.0 30.0 9.866000
0.0 28.5 28.9 30.0 9.869000
0.0 28.5 30.7 30.0 9.871000
0.0 28.5 30.7 30.0 9.874000
0.0 28.5 29.8 30.0 9.877000
0.0 28.5 28.0 30.0 9.880000
0.0 28.5 28.9 30.0 9.882000
0.0 28.5 31.6 30.0 9.885000
0.0 28.5 29.8 30.0 9.888000
0.0 28.5 30.7 30.0 9.891000
0.0 28.5 29.8 30.0 9.893000
0.0 28.5 29.8 30.0 9.896000
0.0 28.5 28.9 30.0 9.899000
0.0 28.5 29.8 30.0 9.901000
0.0 28.5 29.8 30.0 9.904000
0.0 28.5 29.8 30.0 9.907000
0.0 28.5 28.9 30.0 9.909000
0.0 28.5 29.8 30.0 9.912000
0.0 28.5 29.8 30.0 9.915000
0.0 28.5 29.8 30.0 9.918000
0.0 28.5 29.8 30.0 9.921000
0.0 28.5 28.0 30.0 9.923000
0.0 28.5 29.8 30.0 9.926000
0.0 28.5 29.8 30.0 9.929000
0.0 28.5 31.6 30.0 9.931000
0.0 28.5 29.8 30.0 9.934000
0.0 28.5 30.7 30.0 9.937000
0.0 28.5 31.6 30.0 9.940000
0.0 28.5 30.7 30.0 9.942000
0.0 28.5 30.7 30.0 9.945000
0.0 28.5 31.6 30.0 9.948000
0.0 28.5 31.6 30.0 9.951000
0.0 28.5 29.8 30.0 9.953000
0.0 28.5 30.7 30.0 9.956000
0.0 28.5 28.0 30.0 9.968000
0.0 28.5 28.0 30.0 9.971000
0.0 28.5 29.8 30.0 9.974000
0.0 28.5 29.8 30.0 9.977000
0.0 28.5 31.6 30.0 9.980000
0.0 28.5 31.6 30.0 9.982000
0.0 28.5 30.7 30.0 9.985000
0.0 28.5 29.8 30.0 9.988000
0.0 28.5 30.7 30.0 9.991000
0.0 28.5 30.7 30.0 9.994000
0.0 28.5 28.0 30.0 9.996000
0.0 28.5 28.9 30.0 9.999000
0.0 28.5 30.7 30.0 10.002000
0.0 28.5 30.7 30.0 10.005000
0.0 28.5 31.6 30.0 10.007000
0.0 28.5 28.9 30.0 10.010000
0.0 28.5 30.7 30.0 10.013000
0.0 28.5 32.4 30.0 10.016000
0.0 28.5 30.7 30.0 10.018000
0.0 28.5 30.7 30.0 10.021000
0.0 28.5 30.7 30.0 10.024000
0.0 28.5 30.7 30.0 10.027000
0.0 28.5 31.6 30.0 10.029000
0.0 28.5 30.7 30.0 10.032000
0.0 28.5 30.7 30.0 10.035000
0.0 28.5 29.8 30.0 10.037000
0.0 28.5 29.8 30.0 10.040000
0.0 28.5 28.9 30.0 10.043000
0.0 28.5 32.4 30.0 10.046000
0.0 28.5 30.7 30.0 10.049000
0.0 28.5 32.4 30.0 10.052000
0.0 28.5 28.9 30.0 10.054000
0.0 28.5 30.7 30.0 10.057000
0.0 28.5 29.8 30.0 10.060000
0.0 28.5 28.9 30.0 10.063000
0.0 28.5 28.9 30.0 10.065000
0.0 28.5 29.8 30.0 10.068000
0.0 28.5 29.8 30.0 10.071000
0.0 28.5 29.8 30.0 10.074000
0.0 28.5 29.8 30.0 10.077000
0.0 28.5 29.8 30.0 10.079000
0.0 28.5 29.8 30.0 10.082000
0.0 28.5 29.8 30.0 10.085000
0.0 28.5 28.0 30.0 10.088000
0.0 28.5 30.7 30.0 10.090000
0.0 28.5 30.7 30.0 10.093000
0.0 28.5 31.6 30.0 10.096000
0.0 28.5 33.3 30.0 10.099000
0.0 28.5 32.4 30.0 10.101000
0.0 28.5 31.6 30.0 10.104000
0.0 28.5 30.7 30.0 10.107000
0.0 28.5 31.6 30.0 10.110000
0.0 28.5 33.3 30.0 10.112000
0.0 28.5 28.0 30.0 10.115000
0.9 28.5 30.7 30.0 10.118000
0.0 28.5 28.9 30.0 10.121000
0.0 28.5 28.9 30.0 10.123000
0.0 28.5 30.7 30.0 10.126000
0.0 28.5 28.9 30.0 10.129000
0.0 28.5 29.8 30.0 10.132000
0.0 28.5 28.9 30.0 10.135000
0.0 28.5 29.8 30.0 10.138000
0.0 28.5 29.8 30.0 10.140000
0.0 28.5 30.7 30.0 10.143000
0.0 28.5 29.8 30.0 10.146000
0.0 28.5 29.8 30.0 10.149000
0.0 28.5 29.8 30.0 10.151000
0.0 28.5 30.7 30.0 10.154000
0.0 28.5 30.7 30.0 10.157000
0.0 28.5 30.7 30.0 10.160000
0.0 28.5 29.8 30.0 10.162000
0.0 28.5 31.6 30.0 10.165000
0.0 28.5 30.7 30.0 10.168000
0.0 28.5 31.6 30.0 10.171000
0.0 28.5 30.7 30.0 10.173000
0.0 28.5 31.6 30.0 10.176000
0.0 28.5 31.6 30.0 10.179000
0.0 28.5 30.7 30.0 10.182000
0.0 28.5 30.7 30.0 10.185000
0.0 28.5 30.7 30.0 10.187000
0.0 28.5 30.7 30.0 10.190000
0.0 28.5 28.9 30.0 10.193000
0.0 28.5 28.9 30.0 10.196000
0.0 28.5 28.9 30.0 10.198000
0.0 28.5 28.9 30.0 10.201000
0.0 28.5 28.0 30.0 10.203000
0.0 28.5 28.0 30.0 10.206000
0.0 28.5 28.0 30.0 10.209000
0.0 28.5 29.8 30.0 10.212000
0.0 28.5 30.7 30.0 10.214000
0.0 28.5 31.6 30.0 10.217000
0.0 28.5 31.6 30.0 10.220000
0.0 28.5 30.7 30.0 10.223000
0.0 28.5 30.7 30.0 10.225000
0.0 28.5 30.7 30.0 10.228000
0.0 28.5 31.6 30.0 10.231000
0.0 28.5 33.3 30.0 10.234000
0.0 28.5 29.8 30.0 10.237000
0.9 28.5 30.7 30.0 10.240000
0.0 28.5 30.7 30.0 10.242000
0.0 28.5 30.7 30.0 10.245000
0.0 28.5 28.0 30.0 10.248000
0.0 28.5 28.9 30.0 10.250000
0.0 28.5 28.0 30.0 10.253000
0.0 28.5 30.7 30.0 10.256000
0.0 28.5 28.0 30.0 10.259000
0.0 28.5 30.7 30.0 10.262000
0.0 28.5 28.9 30.0 10.264000
0.0 28.5 29.8 30.0 10.267000
0.0 28.5 28.9 30.0 10.270000
0.0 28.5 28.9 30.0 10.273000
0.0 28.5 29.8 30.0 10.276000
0.0 28.5 28.9 30.0 10.278000
0.0 28.5 29.8 30.0 10.281000
0.0 28.5 30.7 30.0 10.284000
0.0 28.5 31.6 30.0 10.286000
0.0 28.5 33.3 30.0 10.289000
0.0 28.5 31.6 30.0 10.292000
0.0 28.5 32.4 30.0 10.295000
0.0 28.5 30.7 30.0 10.297000
0.0 28.5 31.6 30.0 10.300000
0.0 28.5 32.4 30.0 10.302000
0.0 28.5 32.4 30.0 10.305000
0.0 28.5 31.6 30.0 10.308000
0.0 28.5 31.6 30.0 10.311000
0.0 28.5 29.8 30.0 10.313000
0.0 28.5 28.9 30.0 10.316000
0.0 28.5 30.7 30.0 10.319000
0.0 28.5 30.7 30.0 10.322000
0.0 28.5 28.0 30.0 10.324000
0.0 28.5 30.7 30.0 10.327000
0.0 28.5 28.9 30.0 10.330000
0.0 28.5 28.0 30.0 10.333000
0.0 28.5 30.7 30.0 10.335000
0.0 28.5 29.8 30.0 10.338000
0.0 28.5 28.9 30.0 10.341000
0.0 28.5 28.0 30.0 10.344000
0.0 28.5 30.7 30.0 10.347000
0.0 28.5 32.4 30.0 10.349000
0.0 28.5 30.7 30.0 10.352000
0.0 28.5 28.9 30.0 10.355000
0.0 28.5 28.9 30.0 10.358000
0.0 28.5 31.6 30.0 10.360000
0.0 28.5 34.2 30.0 10.363000
0.0 28.5 28.9 30.0 10.366000
0.0 28.5 29.8 30.0 10.369000
0.0 28.5 29.8 30.0 10.372000
0.0 28.5 30.7 30.0 10.374000
0.0 28.5 29.8 30.0 10.377000
