Rspeed Rref Lspeed Lref Time
0.0 0.0 -0.0 0.0 14.427000
0.0 0.0 -0.0 0.0 14.430000
0.0 0.0 -0.0 0.0 14.433000
0.0 0.0 -0.0 0.0 14.435000
0.0 0.0 -0.0 0.0 14.438000
0.0 0.0 -0.0 0.0 14.440000
0.0 0.0 -0.0 0.0 14.442000
0.0 0.0 -0.0 0.0 14.445000
0.0 0.0 -0.0 0.0 14.447000
0.0 0.0 -0.0 0.0 14.449000
0.0 0.0 -0.0 0.0 14.452000
0.0 0.0 -0.0 0.0 14.454000
0.0 0.0 -0.0 0.0 14.457000
0.0 0.0 -0.0 0.0 14.459000
0.0 0.0 -0.0 0.0 14.461000
0.0 0.0 -0.0 0.0 14.463000
0.0 0.0 -0.0 0.0 14.466000
0.0 0.0 -0.0 0.0 14.468000
0.0 0.0 -0.0 0.0 14.471000
0.0 0.0 -0.0 0.0 14.473000
0.0 0.0 -0.0 0.0 14.476000
0.0 0.0 -0.0 0.0 14.478000
0.0 0.0 -0.0 0.0 14.480000
0.0 0.0 -0.0 0.0 14.483000
0.0 0.0 -0.0 0.0 14.485000
0.0 0.0 -0.0 0.0 14.487000
0.0 0.0 -0.0 0.0 14.489000
0.0 0.0 -0.0 0.0 14.492000
0.0 0.0 -0.0 0.0 14.494000
0.0 0.0 -0.0 0.0 14.497000
0.0 0.0 -0.0 0.0 14.499000
0.0 0.0 -0.0 0.0 14.501000
0.0 0.0 -0.0 0.0 14.504000
0.0 0.0 -0.0 0.0 14.506000
0.0 0.0 -0.0 0.0 14.509000
0.0 0.0 -0.0 0.0 14.511000
0.0 0.0 -0.0 0.0 14.514000
0.0 0.0 -0.0 0.0 14.517000
0.0 0.0 -0.0 0.0 14.519000
0.0 0.0 -0.0 0.0 14.521000
0.0 0.0 -0.0 0.0 14.524000
0.0 0.0 -0.0 0.0 14.526000
0.0 0.0 -0.0 0.0 14.529000
0.0 0.0 -0.0 0.0 14.531000
0.0 0.0 -0.0 0.0 14.534000
0.0 0.0 -0.0 0.0 14.536000
0.0 0.0 -0.0 0.0 14.539000
0.0 0.0 -0.0 0.0 14.541000
0.0 0.0 -0.0 0.0 14.544000
0.0 0.0 -0.0 0.0 14.546000
0.0 0.0 -0.0 0.0 14.549000
0.0 0.0 -0.0 0.0 14.551000
0.0 0.0 -0.0 0.0 14.554000
0.0 0.0 -0.0 0.0 14.556000
0.0 0.0 -0.0 0.0 14.559000
0.0 0.0 -0.0 0.0 14.562000
0.0 0.0 -0.0 0.0 14.564000
0.0 0.0 -0.0 0.0 14.567000
0.0 0.0 -0.0 0.0 14.569000
0.0 0.0 -0.0 0.0 14.572000
0.0 0.0 -0.0 0.0 14.574000
0.0 0.0 -0.0 0.0 14.576000
0.0 0.0 -0.0 0.0 14.579000
0.0 0.0 -0.0 0.0 14.581000
0.0 0.0 -0.0 0.0 14.584000
0.0 0.0 -0.0 0.0 14.586000
0.0 0.0 -0.0 0.0 14.589000
0.0 0.0 -0.0 0.0 14.591000
0.0 0.0 -0.0 0.0 14.593000
0.0 0.0 -0.0 0.0 14.596000
0.0 0.0 -0.0 0.0 14.598000
0.0 0.0 -0.0 0.0 14.600000
0.0 0.0 -0.0 0.0 14.603000
0.0 0.0 -0.0 0.0 14.605000
0.0 0.0 -0.0 0.0 14.608000
0.0 0.0 -0.0 0.0 14.610000
0.0 0.0 -0.0 0.0 14.613000
0.0 0.0 -0.0 0.0 14.615000
0.0 0.0 -0.0 0.0 14.617000
0.0 0.0 -0.0 0.0 14.620000
0.0 0.0 -0.0 0.0 14.622000
0.0 0.0 -0.0 0.0 14.625000
0.0 0.0 -0.0 0.0 14.628000
0.0 0.0 -0.0 0.0 14.630000
0.0 0.0 -0.0 0.0 14.632000
0.0 0.0 -0.0 0.0 14.634000
0.0 0.0 -0.0 0.0 14.636000
0.0 0.0 -0.0 0.0 14.639000
0.0 0.0 -0.0 0.0 14.642000
0.0 0.0 -0.0 0.0 14.644000
0.0 0.0 -0.0 0.0 14.647000
0.0 0.0 -0.0 0.0 14.649000
0.0 0.0 -0.0 0.0 14.651000
0.0 0.0 -0.0 0.0 14.654000
0.0 0.0 -0.0 0.0 14.656000
0.0 0.0 -0.0 0.0 14.658000
0.0 0.0 -0.0 0.0 14.660000
0.0 0.0 -0.0 0.0 14.663000
0.0 0.0 -0.0 0.0 14.665000
0.0 0.0 -0.0 0.0 14.667000
0.0 0.0 -0.0 0.0 14.669000
0.0 0.0 -0.0 0.0 14.672000
0.0 0.0 -0.0 0.0 14.674000
0.0 0.0 -0.0 0.0 14.676000
0.0 0.0 -0.0 0.0 14.678000
0.0 0.0 -0.0 0.0 14.681000
0.0 0.0 -0.0 0.0 14.683000
0.0 0.0 -0.0 0.0 14.685000
0.0 0.0 -0.0 0.0 14.688000
0.0 0.0 -0.0 0.0 14.690000
0.0 0.0 -0.0 0.0 14.692000
0.0 0.0 -0.0 0.0 14.694000
0.0 0.0 -0.0 0.0 14.697000
0.0 0.0 -0.0 0.0 14.699000
0.0 0.0 -0.0 0.0 14.701000
0.0 0.0 -0.0 0.0 14.703000
0.0 0.0 -0.0 0.0 14.705000
0.0 0.0 -0.0 0.0 14.708000
0.0 0.0 -0.0 0.0 14.711000
0.0 0.0 -0.0 0.0 14.714000
0.0 0.0 -0.0 0.0 14.716000
0.0 0.0 -0.0 0.0 14.719000
0.0 0.0 -0.0 0.0 14.722000
0.0 0.0 -0.0 0.0 14.725000
0.0 0.0 -0.0 0.0 14.728000
0.0 0.0 -0.0 0.0 14.730000
0.0 0.0 -0.0 0.0 14.733000
0.0 0.0 -0.0 0.0 14.736000
0.0 0.0 -0.0 0.0 14.739000
0.0 0.0 -0.0 0.0 14.742000
0.0 0.0 -0.0 0.0 14.745000
0.0 0.0 -0.0 0.0 14.748000
0.0 0.0 -0.0 0.0 14.751000
0.0 0.0 -0.0 0.0 14.754000
0.0 0.0 -0.0 0.0 14.756000
0.0 0.0 -0.0 0.0 14.759000
0.0 0.0 -0.0 0.0 14.762000
0.0 0.0 -0.0 0.0 14.765000
0.0 0.0 -0.0 0.0 14.768000
0.0 0.0 -0.0 0.0 14.770000
0.0 0.0 -0.0 0.0 14.773000
0.0 0.0 -0.0 0.0 14.776000
0.0 0.0 -0.0 0.0 14.779000
0.0 0.0 -0.0 0.0 14.782000
0.0 0.0 -0.0 0.0 14.784000
0.0 0.0 -0.0 0.0 14.787000
0.0 0.0 -0.0 0.0 14.790000
0.0 0.0 -0.0 0.0 14.793000
0.0 0.0 -0.0 0.0 14.796000
0.0 0.0 -0.0 0.0 14.799000
0.0 0.0 -0.0 0.0 14.802000
0.0 0.0 -0.0 0.0 14.804000
0.0 0.0 -0.0 0.0 14.807000
0.0 0.0 -0.0 0.0 14.810000
0.0 0.0 -0.0 0.0 14.813000
0.0 0.0 -0.0 0.0 14.816000
0.0 0.0 -0.0 0.0 14.819000
0.0 0.0 -0.0 0.0 14.822000
0.0 0.0 -0.0 0.0 14.825000
0.0 0.0 -0.0 0.0 14.827000
0.0 0.0 -0.0 0.0 14.830000
0.0 0.0 -0.0 0.0 14.832000
0.0 0.0 -0.0 0.0 14.835000
0.0 0.0 -0.0 0.0 14.837000
0.0 0.0 -0.0 0.0 14.840000
0.0 0.0 -0.0 0.0 14.842000
0.0 0.0 -0.0 0.0 14.845000
0.0 0.0 -0.0 0.0 14.847000
0.0 0.0 -0.0 0.0 14.850000
0.0 0.0 -0.0 0.0 14.852000
0.0 0.0 -0.0 0.0 14.855000
0.0 0.0 -0.0 0.0 14.857000
0.0 0.0 -0.0 0.0 14.859000
0.0 0.0 -0.0 0.0 14.862000
0.0 0.0 -0.0 0.0 14.865000
0.0 0.0 -0.0 0.0 14.867000
0.0 0.0 -0.0 0.0 14.869000
0.0 0.0 -0.0 0.0 14.872000
0.0 0.0 -0.0 0.0 14.874000
0.0 0.0 -0.0 0.0 14.877000
0.0 0.0 -0.0 0.0 14.879000
0.0 0.0 -0.0 0.0 14.881000
0.0 0.0 -0.0 0.0 14.884000
0.0 0.0 -0.0 0.0 14.886000
0.0 0.0 -0.0 0.0 14.888000
0.0 0.0 -0.0 0.0 14.890000
0.0 0.0 -0.0 0.0 14.893000
0.0 0.0 -0.0 0.0 14.895000
0.0 0.0 -0.0 0.0 14.898000
0.0 0.0 -0.0 0.0 14.900000
0.0 0.0 -0.0 0.0 14.903000
0.0 0.0 -0.0 0.0 14.905000
0.0 0.0 -0.0 0.0 14.908000
0.0 0.0 -0.0 0.0 14.910000
0.0 0.0 -0.0 0.0 14.913000
0.0 0.0 -0.0 0.0 14.915000
0.0 0.0 -0.0 0.0 14.918000
0.0 0.0 -0.0 0.0 14.921000
0.0 0.0 -0.0 0.0 14.924000
0.0 0.0 -0.0 0.0 14.926000
0.0 0.0 -0.0 0.0 14.928000
0.0 0.0 -0.0 0.0 14.931000
0.0 0.0 -0.0 0.0 14.933000
0.0 0.0 -0.0 0.0 14.936000
0.0 0.0 -0.0 0.0 14.938000
0.0 0.0 -0.0 0.0 14.941000
0.0 0.0 -0.0 0.0 14.943000
0.0 0.0 -0.0 0.0 14.946000
0.0 0.0 -0.0 0.0 14.948000
0.0 0.0 -0.0 0.0 14.951000
0.0 0.0 -0.0 0.0 14.953000
0.0 0.0 -0.0 0.0 14.956000
0.0 0.0 -0.0 0.0 14.958000
0.0 0.0 -0.0 0.0 14.961000
0.0 0.0 -0.0 0.0 14.963000
0.0 0.0 -0.0 0.0 14.966000
0.0 0.0 -0.0 0.0 14.969000
0.0 0.0 -0.0 0.0 14.971000
0.0 0.0 -0.0 0.0 14.973000
0.0 0.0 -0.0 0.0 14.976000
0.0 0.0 -0.0 0.0 14.978000
0.0 0.0 -0.0 0.0 14.981000
0.0 0.0 -0.0 0.0 14.983000
0.0 0.0 -0.0 0.0 14.986000
0.0 0.0 -0.0 0.0 14.988000
0.0 0.0 -0.0 0.0 14.991000
0.0 0.0 -0.0 0.0 14.993000
0.0 0.0 -0.0 0.0 14.996000
0.0 0.0 -0.0 0.0 14.998000
0.0 0.0 -0.0 0.0 15.000000
0.0 0.0 -0.0 0.0 15.002000
0.0 0.0 -0.0 0.0 15.005000
0.0 30.0 -0.0 30.0 15.007000
0.0 30.0 -0.0 30.0 15.010000
0.0 30.0 -0.0 30.0 15.012000
0.0 30.0 -0.0 30.0 15.015000
0.0 30.0 -0.0 30.0 15.017000
0.0 30.0 -0.0 30.0 15.020000
0.0 30.0 -0.0 30.0 15.022000
0.0 30.0 -0.0 30.0 15.025000
0.0 30.0 0.9 30.0 15.027000
1.8 30.0 7.0 30.0 15.030000
15.8 30.0 9.6 30.0 15.032000
15.8 30.0 12.3 30.0 15.034000
15.8 30.0 13.1 30.0 15.037000
16.7 30.0 14.9 30.0 15.039000
15.8 30.0 16.7 30.0 15.042000
16.7 30.0 18.4 30.0 15.045000
16.7 30.0 19.3 30.0 15.047000
15.8 30.0 18.4 30.0 15.049000
13.1 30.0 18.4 30.0 15.052000
12.3 30.0 18.4 30.0 15.054000
7.9 30.0 16.7 30.0 15.057000
7.0 30.0 16.7 30.0 15.060000
5.3 30.0 15.8 30.0 15.062000
6.1 30.0 10.5 30.0 15.065000
7.0 30.0 10.5 30.0 15.067000
8.8 30.0 10.5 30.0 15.070000
11.4 30.0 9.6 30.0 15.072000
15.8 30.0 11.4 30.0 15.074000
16.7 30.0 14.0 30.0 15.077000
17.5 30.0 14.9 30.0 15.079000
18.4 30.0 14.9 30.0 15.082000
19.3 30.0 14.9 30.0 15.084000
22.8 30.0 16.7 30.0 15.087000
23.7 30.0 15.8 30.0 15.089000
22.8 30.0 14.9 30.0 15.092000
17.5 30.0 15.8 30.0 15.094000
15.8 30.0 14.9 30.0 15.096000
16.7 30.0 13.1 30.0 15.099000
17.5 30.0 11.4 30.0 15.101000
18.4 30.0 10.5 30.0 15.105000
17.5 30.0 9.6 30.0 15.107000
17.5 30.0 9.6 30.0 15.110000
18.4 30.0 12.3 30.0 15.112000
20.2 30.0 11.4 30.0 15.114000
19.3 30.0 14.9 30.0 15.117000
18.4 30.0 15.8 30.0 15.119000
18.4 30.0 17.5 30.0 15.122000
19.3 30.0 16.7 30.0 15.124000
17.5 30.0 20.2 30.0 15.127000
18.4 30.0 18.4 30.0 15.130000
18.4 30.0 20.2 30.0 15.133000
18.4 30.0 20.2 30.0 15.135000
19.3 30.0 19.3 30.0 15.138000
17.5 30.0 18.4 30.0 15.140000
17.5 30.0 18.4 30.0 15.142000
18.4 30.0 19.3 30.0 15.145000
18.4 30.0 17.5 30.0 15.147000
19.3 30.0 20.2 30.0 15.150000
19.3 30.0 20.2 30.0 15.152000
20.2 30.0 22.8 30.0 15.154000
19.3 30.0 22.8 30.0 15.157000
19.3 30.0 20.2 30.0 15.159000
19.3 30.0 22.8 30.0 15.161000
19.3 30.0 22.8 30.0 15.164000
21.0 30.0 21.9 30.0 15.166000
22.8 30.0 21.9 30.0 15.168000
24.5 30.0 24.5 30.0 15.171000
25.4 30.0 23.7 30.0 15.173000
25.4 30.0 25.4 30.0 15.176000
25.4 30.0 24.5 30.0 15.178000
25.4 30.0 25.4 30.0 15.181000
23.7 30.0 22.8 30.0 15.183000
25.4 30.0 22.8 30.0 15.186000
26.3 30.0 24.5 30.0 15.188000
25.4 30.0 23.7 30.0 15.191000
25.4 30.0 26.3 30.0 15.193000
21.0 30.0 25.4 30.0 15.196000
20.2 30.0 26.3 30.0 15.198000
20.2 30.0 26.3 30.0 15.201000
21.0 30.0 25.4 30.0 15.203000
22.8 30.0 25.4 30.0 15.205000
28.0 30.0 24.5 30.0 15.208000
28.0 30.0 26.3 30.0 15.210000
25.4 30.0 25.4 30.0 15.213000
25.4 30.0 26.3 30.0 15.216000
23.7 30.0 25.4 30.0 15.218000
30.7 30.0 26.3 30.0 15.221000
31.6 30.0 26.3 30.0 15.223000
32.4 30.0 26.3 30.0 15.226000
30.7 30.0 27.2 30.0 15.228000
28.9 30.0 27.2 30.0 15.231000
26.3 30.0 26.3 30.0 15.233000
28.9 30.0 24.5 30.0 15.236000
30.7 30.0 26.3 30.0 15.238000
31.6 30.0 26.3 30.0 15.241000
31.6 30.0 26.3 30.0 15.243000
28.0 30.0 27.2 30.0 15.246000
27.2 30.0 27.2 30.0 15.248000
23.7 30.0 26.3 30.0 15.251000
22.8 30.0 26.3 30.0 15.253000
22.8 30.0 25.4 30.0 15.256000
21.9 30.0 25.4 30.0 15.258000
24.5 30.0 26.3 30.0 15.261000
23.7 30.0 28.0 30.0 15.263000
24.5 30.0 28.9 30.0 15.266000
25.4 30.0 27.2 30.0 15.268000
25.4 30.0 26.3 30.0 15.270000
26.3 30.0 26.3 30.0 15.273000
28.9 30.0 28.9 30.0 15.275000
30.7 30.0 26.3 30.0 15.277000
32.4 30.0 27.2 30.0 15.280000
33.3 30.0 28.9 30.0 15.282000
35.1 30.0 26.3 30.0 15.285000
34.2 30.0 28.0 30.0 15.287000
33.3 30.0 26.3 30.0 15.290000
30.7 30.0 27.2 30.0 15.292000
30.7 30.0 27.2 30.0 15.295000
29.8 30.0 26.3 30.0 15.297000
28.0 30.0 26.3 30.0 15.300000
21.0 30.0 26.3 30.0 15.302000
18.4 30.0 26.3 30.0 15.305000
17.5 30.0 24.5 30.0 15.307000
16.7 30.0 26.3 30.0 15.310000
20.2 30.0 27.2 30.0 15.312000
21.0 30.0 26.3 30.0 15.315000
21.0 30.0 27.2 30.0 15.318000
21.9 30.0 24.5 30.0 15.320000
21.0 30.0 25.4 30.0 15.323000
22.8 30.0 25.4 30.0 15.326000
26.3 30.0 25.4 30.0 15.328000
29.8 30.0 27.2 30.0 15.331000
29.8 30.0 28.0 30.0 15.333000
30.7 30.0 25.4 30.0 15.335000
30.7 30.0 27.2 30.0 15.338000
31.6 30.0 26.3 30.0 15.341000
31.6 30.0 27.2 30.0 15.343000
31.6 30.0 26.3 30.0 15.345000
31.6 30.0 27.2 30.0 15.348000
29.8 30.0 28.0 30.0 15.350000
30.7 30.0 26.3 30.0 15.352000
30.7 30.0 28.0 30.0 15.355000
30.7 30.0 26.3 30.0 15.357000
28.0 30.0 27.2 30.0 15.359000
25.4 30.0 28.0 30.0 15.362000
25.4 30.0 28.9 30.0 15.364000
24.5 30.0 28.0 30.0 15.367000
25.4 30.0 28.0 30.0 15.369000
25.4 30.0 28.0 30.0 15.372000
26.3 30.0 28.0 30.0 15.374000
29.8 30.0 28.0 30.0 15.376000
31.6 30.0 28.0 30.0 15.379000
31.6 30.0 28.9 30.0 15.382000
35.9 30.0 27.2 30.0 15.384000
35.9 30.0 27.2 30.0 15.387000
35.9 30.0 26.3 30.0 15.389000
36.8 30.0 28.9 30.0 15.391000
35.9 30.0 25.4 30.0 15.394000
36.8 30.0 28.0 30.0 15.396000
35.9 30.0 28.9 30.0 15.399000
35.9 30.0 26.3 30.0 15.402000
30.7 30.0 27.2 30.0 15.404000
30.7 30.0 26.3 30.0 15.407000
28.9 30.0 26.3 30.0 15.410000
28.0 30.0 27.2 30.0 15.412000
27.2 30.0 28.0 30.0 15.414000
25.4 30.0 28.0 30.0 15.417000
27.2 30.0 27.2 30.0 15.420000
28.0 30.0 27.2 30.0 15.422000
28.9 30.0 27.2 30.0 15.424000
28.9 30.0 27.2 30.0 15.427000
27.2 30.0 28.9 30.0 15.429000
28.0 30.0 27.2 30.0 15.432000
33.3 30.0 25.4 30.0 15.435000
34.2 30.0 28.0 30.0 15.437000
34.2 30.0 25.4 30.0 15.439000
34.2 30.0 28.9 30.0 15.442000
36.8 30.0 28.0 30.0 15.444000
35.1 30.0 28.9 30.0 15.446000
30.7 30.0 28.0 30.0 15.449000
31.6 30.0 26.3 30.0 15.452000
31.6 30.0 25.4 30.0 15.454000
30.7 30.0 26.3 30.0 15.456000
28.0 30.0 25.4 30.0 15.459000
26.3 30.0 28.0 30.0 15.461000
23.7 30.0 27.2 30.0 15.464000
20.2 30.0 26.3 30.0 15.467000
18.4 30.0 26.3 30.0 15.470000
22.8 30.0 26.3 30.0 15.472000
21.0 30.0 26.3 30.0 15.475000
24.5 30.0 25.4 30.0 15.477000
28.9 30.0 27.2 30.0 15.479000
28.9 30.0 27.2 30.0 15.482000
30.7 30.0 26.3 30.0 15.484000
30.7 30.0 27.2 30.0 15.487000
31.6 30.0 27.2 30.0 15.489000
33.3 30.0 26.3 30.0 15.492000
34.2 30.0 27.2 30.0 15.494000
33.3 30.0 26.3 30.0 15.497000
31.6 30.0 26.3 30.0 15.499000
31.6 30.0 26.3 30.0 15.502000
31.6 30.0 27.2 30.0 15.504000
32.4 30.0 26.3 30.0 15.507000
34.2 30.0 27.2 30.0 15.509000
31.6 30.0 28.0 30.0 15.512000
29.8 30.0 28.0 30.0 15.514000
28.9 30.0 27.2 30.0 15.517000
25.4 30.0 27.2 30.0 15.519000
27.2 30.0 27.2 30.0 15.522000
27.2 30.0 28.9 30.0 15.524000
26.3 30.0 28.9 30.0 15.526000
27.2 30.0 27.2 30.0 15.529000
28.0 30.0 29.8 30.0 15.531000
27.2 30.0 28.0 30.0 15.534000
28.0 30.0 26.3 30.0 15.536000
29.8 30.0 26.3 30.0 15.538000
35.1 30.0 29.8 30.0 15.541000
35.9 30.0 27.2 30.0 15.543000
35.9 30.0 28.9 30.0 15.546000
35.1 30.0 28.0 30.0 15.548000
36.8 30.0 26.3 30.0 15.551000
36.8 30.0 29.8 30.0 15.553000
37.7 30.0 31.6 30.0 15.556000
38.6 30.0 29.8 30.0 15.558000
38.6 30.0 32.4 30.0 15.560000
34.2 30.0 27.2 30.0 15.563000
33.3 30.0 27.2 30.0 15.565000
30.7 30.0 28.0 30.0 15.568000
28.9 30.0 25.4 30.0 15.571000
28.9 30.0 27.2 30.0 15.573000
29.8 30.0 27.2 30.0 15.576000
30.7 30.0 26.3 30.0 15.578000
29.8 30.0 28.0 30.0 15.580000
28.0 30.0 28.9 30.0 15.583000
28.9 30.0 32.4 30.0 15.585000
28.9 30.0 32.4 30.0 15.588000
28.9 30.0 30.7 30.0 15.590000
28.9 30.0 33.3 30.0 15.593000
29.8 30.0 34.2 30.0 15.596000
28.9 30.0 35.1 30.0 15.598000
27.2 30.0 34.2 30.0 15.600000
28.9 30.0 27.2 30.0 15.603000
30.7 30.0 28.9 30.0 15.605000
31.6 30.0 27.2 30.0 15.607000
35.9 30.0 26.3 30.0 15.610000
35.9 30.0 28.0 30.0 15.613000
33.3 30.0 26.3 30.0 15.615000
34.2 30.0 27.2 30.0 15.617000
31.6 30.0 27.2 30.0 15.620000
27.2 30.0 26.3 30.0 15.623000
26.3 30.0 32.4 30.0 15.625000
24.5 30.0 31.6 30.0 15.627000
24.5 30.0 32.4 30.0 15.630000
24.5 30.0 34.2 30.0 15.632000
26.3 30.0 34.2 30.0 15.635000
26.3 30.0 33.3 30.0 15.637000
26.3 30.0 32.4 30.0 15.640000
28.0 30.0 33.3 30.0 15.643000
34.2 30.0 30.7 30.0 15.645000
35.1 30.0 25.4 30.0 15.649000
35.1 30.0 26.3 30.0 15.651000
35.9 30.0 26.3 30.0 15.653000
35.9 30.0 24.5 30.0 15.656000
35.9 30.0 27.2 30.0 15.658000
35.9 30.0 26.3 30.0 15.661000
35.1 30.0 28.9 30.0 15.663000
35.9 30.0 27.2 30.0 15.665000
35.9 30.0 30.7 30.0 15.668000
32.4 30.0 32.4 30.0 15.670000
28.9 30.0 33.3 30.0 15.673000
27.2 30.0 35.1 30.0 15.675000
28.0 30.0 35.9 30.0 15.678000
28.0 30.0 36.8 30.0 15.680000
28.0 30.0 35.1 30.0 15.683000
28.0 30.0 33.3 30.0 15.685000
27.2 30.0 34.2 30.0 15.687000
28.0 30.0 32.4 30.0 15.690000
28.0 30.0 27.2 30.0 15.692000
28.0 30.0 28.9 30.0 15.694000
28.9 30.0 28.9 30.0 15.696000
28.9 30.0 26.3 30.0 15.699000
28.9 30.0 26.3 30.0 15.701000
29.8 30.0 27.2 30.0 15.703000
35.9 30.0 26.3 30.0 15.706000
36.8 30.0 28.9 30.0 15.709000
35.9 30.0 30.7 30.0 15.711000
36.8 30.0 30.7 30.0 15.713000
36.8 30.0 33.3 30.0 15.716000
37.7 30.0 32.4 30.0 15.718000
37.7 30.0 30.7 30.0 15.720000
35.1 30.0 28.9 30.0 15.723000
32.4 30.0 34.2 30.0 15.725000
28.9 30.0 35.9 30.0 15.728000
29.8 30.0 35.9 30.0 15.730000
29.8 30.0 33.3 30.0 15.733000
30.7 30.0 33.3 30.0 15.736000
28.9 30.0 29.8 30.0 15.739000
28.0 30.0 28.9 30.0 15.741000
28.0 30.0 28.9 30.0 15.743000
28.0 30.0 26.3 30.0 15.746000
27.2 30.0 28.0 30.0 15.749000
27.2 30.0 28.9 30.0 15.751000
27.2 30.0 28.9 30.0 15.753000
26.3 30.0 28.9 30.0 15.756000
26.3 30.0 28.0 30.0 15.759000
27.2 30.0 27.2 30.0 15.761000
27.2 30.0 28.0 30.0 15.763000
26.3 30.0 32.4 30.0 15.766000
28.0 30.0 32.4 30.0 15.768000
26.3 30.0 32.4 30.0 15.771000
27.2 30.0 30.7 30.0 15.773000
28.0 30.0 29.8 30.0 15.775000
32.4 30.0 30.7 30.0 15.778000
33.3 30.0 28.0 30.0 15.780000
34.2 30.0 33.3 30.0 15.783000
34.2 30.0 33.3 30.0 15.785000
35.1 30.0 29.8 30.0 15.788000
34.2 30.0 29.8 30.0 15.790000
35.1 30.0 28.9 30.0 15.793000
34.2 30.0 28.0 30.0 15.796000
34.2 30.0 27.2 30.0 15.798000
33.3 30.0 26.3 30.0 15.801000
31.6 30.0 27.2 30.0 15.803000
29.8 30.0 29.8 30.0 15.806000
28.0 30.0 27.2 30.0 15.808000
28.0 30.0 28.9 30.0 15.810000
28.0 30.0 28.9 30.0 15.813000
28.0 30.0 28.0 30.0 15.815000
27.2 30.0 31.6 30.0 15.817000
28.0 30.0 30.7 30.0 15.820000
28.0 30.0 33.3 30.0 15.822000
28.9 30.0 35.1 30.0 15.825000
28.9 30.0 35.1 30.0 15.827000
29.8 30.0 32.4 30.0 15.831000
28.9 30.0 29.8 30.0 15.833000
28.0 30.0 27.2 30.0 15.836000
28.0 30.0 27.2 30.0 15.838000
28.0 30.0 25.4 30.0 15.840000
29.8 30.0 26.3 30.0 15.843000
28.9 30.0 26.3 30.0 15.845000
28.9 30.0 28.0 30.0 15.848000
29.8 30.0 28.0 30.0 15.850000
29.8 30.0 27.2 30.0 15.853000
29.8 30.0 26.3 30.0 15.855000
28.9 30.0 28.0 30.0 15.857000
29.8 30.0 29.8 30.0 15.860000
28.9 30.0 32.4 30.0 15.862000
28.9 30.0 34.2 30.0 15.864000
29.8 30.0 35.1 30.0 15.867000
28.9 30.0 35.1 30.0 15.870000
29.8 30.0 35.1 30.0 15.872000
28.9 30.0 35.1 30.0 15.875000
28.9 30.0 32.4 30.0 15.877000
27.2 30.0 33.3 30.0 15.880000
28.0 30.0 33.3 30.0 15.882000
28.9 30.0 24.5 30.0 15.884000
28.0 30.0 28.9 30.0 15.886000
29.8 30.0 28.0 30.0 15.889000
28.9 30.0 26.3 30.0 15.891000
29.8 30.0 28.9 30.0 15.894000
28.9 30.0 26.3 30.0 15.896000
28.0 30.0 29.8 30.0 15.898000
28.0 30.0 28.0 30.0 15.901000
27.2 30.0 29.8 30.0 15.903000
28.0 30.0 32.4 30.0 15.905000
28.9 30.0 32.4 30.0 15.908000
28.9 30.0 31.6 30.0 15.910000
29.8 30.0 33.3 30.0 15.913000
29.8 30.0 33.3 30.0 15.915000
27.2 30.0 34.2 30.0 15.917000
28.9 30.0 30.7 30.0 15.920000
28.0 30.0 29.8 30.0 15.922000
28.9 30.0 28.0 30.0 15.924000
30.7 30.0 27.2 30.0 15.927000
30.7 30.0 28.0 30.0 15.929000
30.7 30.0 28.9 30.0 15.932000
30.7 30.0 28.0 30.0 15.935000
30.7 30.0 28.0 30.0 15.937000
29.8 30.0 29.8 30.0 15.940000
29.8 30.0 27.2 30.0 15.942000
34.2 30.0 27.2 30.0 15.945000
34.2 30.0 28.9 30.0 15.947000
28.9 30.0 29.8 30.0 15.950000
28.9 30.0 30.7 30.0 15.953000
27.2 30.0 28.0 30.0 15.955000
26.3 30.0 27.2 30.0 15.957000
21.9 30.0 28.9 30.0 15.960000
25.4 30.0 35.1 30.0 15.962000
25.4 30.0 34.2 30.0 15.965000
28.0 30.0 31.6 30.0 15.967000
27.2 30.0 28.9 30.0 15.970000
27.2 30.0 28.0 30.0 15.972000
28.0 30.0 28.0 30.0 15.974000
34.2 30.0 28.0 30.0 15.977000
34.2 30.0 31.6 30.0 15.979000
33.3 30.0 31.6 30.0 15.982000
35.9 30.0 25.4 30.0 15.984000
35.9 30.0 25.4 30.0 15.987000
36.8 30.0 24.5 30.0 15.989000
35.9 30.0 27.2 30.0 15.992000
35.1 30.0 27.2 30.0 15.994000
35.1 30.0 28.0 30.0 15.997000
34.2 30.0 28.0 30.0 15.999000
31.6 30.0 26.3 30.0 16.001000
29.8 30.0 27.2 30.0 16.004000
27.2 30.0 31.6 30.0 16.006000
26.3 30.0 35.1 30.0 16.010000
26.3 30.0 33.3 30.0 16.012000
28.0 30.0 32.4 30.0 16.014000
28.0 30.0 32.4 30.0 16.017000
28.0 30.0 29.8 30.0 16.019000
28.0 30.0 31.6 30.0 16.022000
30.7 30.0 30.7 30.0 16.024000
30.7 30.0 30.7 30.0 16.027000
35.1 30.0 28.0 30.0 16.029000
35.1 30.0 28.9 30.0 16.031000
36.8 30.0 27.2 30.0 16.034000
37.7 30.0 27.2 30.0 16.036000
38.6 30.0 28.0 30.0 16.039000
38.6 30.0 26.3 30.0 16.041000
36.8 30.0 26.3 30.0 16.044000
34.2 30.0 27.2 30.0 16.046000
30.7 30.0 28.9 30.0 16.049000
