Rspeed Rref Lspeed Lref Time
-0.0 0.0 -0.0 0.0 7.300
-0.0 0.0 -0.0 0.0 7.311
-0.0 0.0 -0.0 0.0 7.322
0.9 0.0 -0.0 0.0 7.334
-0.0 0.0 -0.0 0.0 7.345
-0.0 0.0 -0.0 0.0 7.356
0.9 0.0 -0.0 0.0 7.367
-0.0 0.0 -0.0 0.0 7.378
-0.0 0.0 -0.0 0.0 7.389
-0.0 0.0 -0.0 0.0 7.400
0.9 0.0 -0.0 0.0 7.411
-0.0 0.0 -0.0 0.0 7.422
-0.0 0.0 -0.0 0.0 7.433
-0.0 0.0 -0.0 0.0 7.444
-0.9 0.0 -0.0 0.0 7.455
-0.0 0.0 -0.0 0.0 7.466
0.9 0.0 -0.0 0.0 7.477
-0.9 0.0 -0.0 0.0 7.488
-0.0 0.0 -0.0 0.0 7.499
-0.0 0.0 -0.0 0.0 7.510
-0.0 0.0 -0.0 0.0 7.521
-0.0 0.0 -0.0 0.0 7.533
-0.9 0.0 -0.0 0.0 7.544
-0.0 0.0 -0.0 0.0 7.555
-0.0 0.0 -0.0 0.0 7.566
-0.0 0.0 -0.0 0.0 7.577
-0.0 0.0 -0.0 0.0 7.588
-0.0 0.0 -0.0 0.0 7.599
-0.0 0.0 -0.0 0.0 7.610
-0.0 0.0 -0.0 0.0 7.621
-0.0 0.0 -0.0 0.0 7.632
-0.0 0.0 -0.0 0.0 7.643
0.9 0.0 -0.0 0.0 7.654
-0.0 0.0 -0.0 0.0 7.665
-0.0 0.0 -0.0 0.0 7.676
-0.0 0.0 -0.0 0.0 7.687
-0.0 0.0 -0.0 0.0 7.698
-0.0 0.0 -0.0 0.0 7.709
-0.0 0.0 -0.0 0.0 7.720
0.9 0.0 -0.0 0.0 7.731
0.9 0.0 -0.0 0.0 7.743
-0.0 0.0 -0.0 0.0 7.754
-0.0 0.0 -0.0 0.0 7.765
-0.0 0.0 -0.0 0.0 7.776
-0.0 0.0 -0.0 0.0 7.787
-0.0 0.0 -0.0 0.0 7.798
0.9 0.0 -0.0 0.0 7.809
-0.0 0.0 -0.0 0.0 7.820
-0.0 0.0 -0.0 0.0 7.831
-0.0 0.0 -0.0 0.0 7.842
-0.9 0.0 -0.0 0.0 7.853
-0.9 0.0 -0.0 0.0 7.864
-0.9 0.0 -0.0 0.0 7.875
-0.0 0.0 -0.0 0.0 7.886
-0.0 0.0 -0.0 0.0 7.897
-0.9 0.0 -0.0 0.0 7.908
-0.0 0.0 -0.0 0.0 7.919
-0.0 0.0 -0.0 0.0 7.930
-0.0 0.0 -0.0 0.0 7.941
-0.0 0.0 -0.0 0.0 7.953
0.9 0.0 -0.0 0.0 7.964
-0.0 0.0 -0.0 0.0 7.975
-0.0 0.0 -0.0 0.0 7.986
0.9 0.0 -0.0 0.0 7.997
-0.0 0.0 -0.0 0.0 8.008
-0.9 0.0 -0.0 0.0 8.019
-0.0 0.0 -0.0 0.0 8.030
-0.0 0.0 -0.0 0.0 8.041
-0.9 0.0 -0.0 0.0 8.052
0.9 0.0 -0.0 0.0 8.063
0.9 0.0 -0.0 0.0 8.074
-0.0 0.0 -0.0 0.0 8.085
0.9 0.0 -0.0 0.0 8.096
-0.9 0.0 -0.0 0.0 8.107
-0.0 0.0 -0.0 0.0 8.118
-0.0 0.0 -0.0 0.0 8.129
-0.0 0.0 -0.0 0.0 8.140
-0.9 0.0 -0.0 0.0 8.151
0.9 0.0 -0.0 0.0 8.163
-0.9 0.0 -0.0 0.0 8.174
0.9 0.0 -0.0 0.0 8.185
-0.9 0.0 -0.0 0.0 8.196
-0.0 0.0 -0.0 0.0 8.207
-0.0 0.0 -0.0 0.0 8.218
-0.0 0.0 -0.0 0.0 8.229
-0.0 0.0 -0.0 0.0 8.240
-0.9 0.0 -0.0 0.0 8.251
-0.9 0.0 -0.0 0.0 8.262
-0.0 0.0 -0.0 0.0 8.273
0.9 0.0 -0.0 0.0 8.284
-0.0 0.0 -0.0 0.0 8.295
-0.0 0.0 -0.0 0.0 8.306
-0.9 0.0 -0.0 0.0 8.317
-0.9 0.0 -0.0 0.0 8.328
-0.0 0.0 -0.0 0.0 8.339
-0.0 0.0 -0.0 0.0 8.350
-0.9 0.0 -0.0 0.0 8.362
0.9 0.0 -0.0 0.0 8.373
-0.0 0.0 -0.0 0.0 8.384
-0.0 0.0 -0.0 0.0 8.395
-0.0 0.0 -0.0 0.0 8.406
-0.0 0.0 -0.0 0.0 8.417
-0.0 0.0 -0.0 0.0 8.428
-0.0 0.0 -0.0 0.0 8.439
-0.0 0.0 -0.0 0.0 8.450
-0.0 0.0 -0.0 0.0 8.461
-0.0 0.0 -0.0 0.0 8.472
-0.0 0.0 -0.0 0.0 8.483
-0.0 0.0 -0.0 0.0 8.494
-0.0 0.0 -0.0 0.0 8.505
-0.0 0.0 -0.0 0.0 8.516
0.9 0.0 -0.0 0.0 8.527
-0.9 0.0 -0.0 0.0 8.538
-0.0 0.0 -0.0 0.0 8.549
-0.9 0.0 -0.0 0.0 8.560
-0.9 0.0 -0.0 0.0 8.571
-0.0 0.0 -0.0 0.0 8.583
-0.0 0.0 -0.0 0.0 8.594
-0.9 0.0 -0.0 0.0 8.605
0.9 0.0 -0.0 0.0 8.616
-0.9 0.0 -0.0 0.0 8.627
0.9 0.0 -0.0 0.0 8.638
0.9 0.0 -0.0 0.0 8.649
-0.0 0.0 -0.0 0.0 8.660
-0.0 0.0 -0.0 0.0 8.671
0.9 0.0 -0.0 0.0 8.682
-0.9 0.0 -0.0 0.0 8.693
-0.0 0.0 -0.0 0.0 8.704
-0.0 0.0 -0.0 0.0 8.715
-0.0 0.0 -0.0 0.0 8.726
-0.0 0.0 -0.0 0.0 8.737
-0.0 0.0 -0.0 0.0 8.749
-0.0 0.0 -0.0 0.0 8.760
-0.0 0.0 -0.0 0.0 8.771
-0.0 0.0 -0.0 0.0 8.782
-0.0 0.0 -0.0 0.0 8.793
-0.0 0.0 -0.0 0.0 8.804
-0.0 0.0 -0.0 0.0 8.815
-0.0 0.0 -0.0 0.0 8.826
0.9 0.0 -0.0 0.0 8.837
-0.0 0.0 -0.0 0.0 8.848
-0.0 0.0 -0.0 0.0 8.859
0.9 0.0 -0.0 0.0 8.870
0.9 0.0 -0.0 0.0 8.881
-0.0 0.0 -0.0 0.0 8.892
-0.0 0.0 -0.0 0.0 8.903
-0.0 0.0 -0.0 0.0 8.914
-0.0 0.0 -0.0 0.0 8.925
-0.9 0.0 -0.0 0.0 8.937
0.9 0.0 -0.0 0.0 8.948
0.9 0.0 -0.0 0.0 8.959
-0.0 0.0 -0.0 0.0 8.970
0.9 0.0 -0.0 0.0 8.981
-0.0 0.0 -0.0 0.0 8.992
-0.0 0.0 -0.0 0.0 9.003
-0.0 0.0 -0.0 0.0 9.014
-0.0 0.0 -0.0 0.0 9.025
-0.0 0.0 -0.0 0.0 9.036
-0.0 0.0 -0.0 0.0 9.047
-0.0 0.0 -0.0 0.0 9.058
-0.0 0.0 -0.0 0.0 9.069
-0.0 0.0 -0.0 0.0 9.080
-0.0 0.0 -0.0 0.0 9.091
-0.0 0.0 -0.0 0.0 9.103
-0.0 0.0 -0.0 0.0 9.114
0.9 0.0 -0.0 0.0 9.125
-0.0 0.0 -0.0 0.0 9.136
-0.9 0.0 -0.0 0.0 9.147
-0.0 0.0 -0.0 0.0 9.158
-0.0 0.0 -0.0 0.0 9.169
-0.0 0.0 -0.0 0.0 9.180
-0.0 0.0 -0.0 0.0 9.191
-0.0 0.0 -0.0 0.0 9.202
-0.0 0.0 -0.0 0.0 9.213
-0.0 0.0 -0.0 0.0 9.224
0.9 0.0 -0.0 0.0 9.235
0.9 0.0 -0.0 0.0 9.246
-0.0 0.0 -0.0 0.0 9.257
-0.0 0.0 -0.0 0.0 9.268
-0.0 0.0 -0.0 0.0 9.279
0.9 0.0 -0.0 0.0 9.290
-0.0 0.0 -0.0 0.0 9.301
-0.0 0.0 -0.0 0.0 9.312
-0.0 0.0 -0.0 0.0 9.323
-0.0 0.0 -0.0 0.0 9.334
-0.9 0.0 -0.0 0.0 9.345
-0.0 0.0 -0.0 0.0 9.356
0.9 0.0 -0.0 0.0 9.367
-0.0 0.0 -0.0 0.0 9.378
1.8 0.0 -0.0 0.0 9.389
-0.0 0.0 -0.0 0.0 9.400
-0.0 0.0 -0.0 0.0 9.411
-0.0 0.0 -0.0 0.0 9.422
-0.9 0.0 -0.0 0.0 9.433
0.9 0.0 -0.0 0.0 9.444
-0.0 0.0 -0.0 0.0 9.455
-0.0 0.0 -0.0 0.0 9.466
-0.0 0.0 -0.0 0.0 9.477
0.9 0.0 -0.0 0.0 9.488
-0.9 0.0 -0.0 0.0 9.499
-0.0 0.0 -0.0 0.0 9.510
-0.0 0.0 -0.0 0.0 9.521
-0.0 0.0 -0.0 0.0 9.532
-0.9 0.0 -0.0 0.0 9.543
-0.9 0.0 -0.0 0.0 9.554
-0.0 0.0 -0.0 0.0 9.565
0.9 0.0 -0.0 0.0 9.576
-0.0 0.0 -0.0 0.0 9.587
-0.0 0.0 -0.0 0.0 9.598
-0.0 0.0 -0.0 0.0 9.609
-0.0 0.0 -0.0 0.0 9.620
1.8 0.0 -0.0 0.0 9.631
-0.0 0.0 -0.0 0.0 9.642
-0.0 0.0 -0.0 0.0 9.653
-0.0 0.0 -0.0 0.0 9.664
-0.0 0.0 -0.0 0.0 9.675
-0.0 0.0 -0.0 0.0 9.686
-0.0 0.0 -0.0 0.0 9.697
0.9 0.0 -0.0 0.0 9.708
-0.0 0.0 -0.0 0.0 9.719
-0.0 0.0 -0.0 0.0 9.730
-0.0 0.0 -0.0 0.0 9.741
-0.0 0.0 -0.0 0.0 9.752
0.9 0.0 -0.0 0.0 9.763
0.9 0.0 -0.0 0.0 9.774
-0.0 0.0 -0.0 0.0 9.785
-0.9 0.0 -0.0 0.0 9.796
-0.0 0.0 -0.0 0.0 9.807
0.9 0.0 -0.0 0.0 9.818
0.9 0.0 -0.0 0.0 9.829
-0.0 0.0 -0.0 0.0 9.840
-0.0 0.0 -0.0 0.0 9.851
0.9 0.0 -0.0 0.0 9.862
-0.0 0.0 -0.0 0.0 9.873
0.9 0.0 -0.0 0.0 9.884
-0.9 0.0 -0.0 0.0 9.895
-0.0 0.0 -0.0 0.0 9.906
-0.9 0.0 -0.0 0.0 9.917
-0.0 0.0 -0.0 0.0 9.928
0.9 0.0 -0.0 0.0 9.939
-0.9 0.0 -0.0 0.0 9.950
-0.0 0.0 -0.0 0.0 9.961
-0.0 0.0 -0.0 0.0 9.972
0.9 0.0 -0.0 0.0 9.983
-1.8 0.0 -0.0 0.0 9.994
-0.0 10.0 -0.0 10.0 10.005
-0.0 10.0 -0.0 10.0 10.016
5.3 10.0 12.3 10.0 10.027
7.0 10.0 14.9 10.0 10.038
7.9 10.0 7.0 10.0 10.049
7.0 10.0 5.3 10.0 10.060
-0.0 10.0 3.5 10.0 10.071
5.3 10.0 4.4 10.0 10.082
7.9 10.0 2.6 10.0 10.093
7.9 10.0 4.4 10.0 10.104
7.0 10.0 9.6 10.0 10.115
5.3 10.0 11.4 10.0 10.126
8.8 10.0 5.3 10.0 10.138
5.3 10.0 1.8 10.0 10.149
7.0 10.0 10.5 10.0 10.160
8.8 10.0 13.1 10.0 10.171
5.3 10.0 6.1 10.0 10.182
6.1 10.0 7.0 10.0 10.193
7.0 10.0 12.3 10.0 10.204
7.9 10.0 16.7 10.0 10.215
7.0 10.0 9.6 10.0 10.226
8.8 10.0 7.0 10.0 10.237
8.8 10.0 6.1 10.0 10.249
6.1 10.0 13.1 10.0 10.260
7.0 10.0 15.8 10.0 10.271
7.0 10.0 8.8 10.0 10.282
8.8 10.0 6.1 10.0 10.293
7.9 10.0 6.1 10.0 10.304
7.9 10.0 12.3 10.0 10.315
9.6 10.0 14.9 10.0 10.326
8.8 10.0 8.8 10.0 10.337
8.8 10.0 7.0 10.0 10.348
7.9 10.0 6.1 10.0 10.359
9.6 10.0 12.3 10.0 10.371
7.9 10.0 14.9 10.0 10.382
7.0 10.0 8.8 10.0 10.393
7.9 10.0 8.8 10.0 10.404
8.8 10.0 7.0 10.0 10.415
7.9 10.0 8.8 10.0 10.426
7.9 10.0 15.8 10.0 10.437
7.0 10.0 17.5 10.0 10.448
6.1 10.0 10.5 10.0 10.459
8.8 10.0 7.9 10.0 10.470
7.0 10.0 7.0 10.0 10.481
8.8 10.0 6.1 10.0 10.492
8.8 10.0 14.9 10.0 10.504
7.0 10.0 14.9 10.0 10.515
7.9 10.0 7.9 10.0 10.526
8.8 10.0 7.0 10.0 10.537
7.9 10.0 7.0 10.0 10.548
8.8 10.0 14.0 10.0 10.559
7.0 10.0 14.9 10.0 10.570
9.6 10.0 8.8 10.0 10.581
7.9 10.0 6.1 10.0 10.592
8.8 10.0 6.1 10.0 10.603
9.6 10.0 13.1 10.0 10.614
7.0 10.0 14.9 10.0 10.626
6.1 10.0 9.6 10.0 10.637
14.9 10.0 7.9 10.0 10.648
16.7 10.0 5.3 10.0 10.659
10.5 10.0 5.3 10.0 10.670
9.6 10.0 13.1 10.0 10.681
7.9 10.0 15.8 10.0 10.692
8.8 10.0 7.9 10.0 10.703
8.8 10.0 7.9 10.0 10.714
7.9 10.0 7.9 10.0 10.726
7.0 10.0 7.9 10.0 10.737
9.6 10.0 15.8 10.0 10.748
16.7 10.0 16.7 10.0 10.759
9.6 10.0 11.4 10.0 10.770
8.8 10.0 9.6 10.0 10.781
8.8 10.0 8.8 10.0 10.792
7.9 10.0 8.8 10.0 10.803
8.8 10.0 7.9 10.0 10.814
14.9 10.0 7.9 10.0 10.825
10.5 10.0 7.9 10.0 10.836
7.9 10.0 7.0 10.0 10.847
9.6 10.0 6.1 10.0 10.859
7.9 10.0 13.1 10.0 10.870
7.0 10.0 14.9 10.0 10.881
14.0 10.0 10.5 10.0 10.892
16.7 10.0 6.1 10.0 10.903
11.4 10.0 7.0 10.0 10.914
8.8 10.0 14.0 10.0 10.925
9.6 10.0 15.8 10.0 10.936
7.0 10.0 7.9 10.0 10.947
7.0 10.0 7.9 10.0 10.958
16.7 10.0 4.4 10.0 10.969
17.5 10.0 4.4 10.0 10.981
10.5 10.0 13.1 10.0 10.992
5.3 10.0 14.9 10.0 11.003
6.1 10.0 9.6 10.0 11.014
15.8 10.0 5.3 10.0 11.025
17.5 10.0 6.1 10.0 11.036
7.9 10.0 14.0 10.0 11.047
7.0 10.0 16.7 10.0 11.058
7.0 10.0 9.6 10.0 11.069
8.8 10.0 7.9 10.0 11.080
9.6 10.0 7.0 10.0 11.091
7.0 10.0 14.0 10.0 11.103
8.8 10.0 16.7 10.0 11.114
9.6 10.0 9.6 10.0 11.125
8.8 10.0 7.9 10.0 11.136
7.0 10.0 8.8 10.0 11.147
9.6 10.0 8.8 10.0 11.158
14.9 10.0 6.1 10.0 11.169
12.3 10.0 7.0 10.0 11.180
8.8 10.0 14.0 10.0 11.191
7.0 10.0 16.7 10.0 11.202
7.9 10.0 7.9 10.0 11.214
14.9 10.0 5.3 10.0 11.225
6.1 10.0 6.1 10.0 11.236
8.8 10.0 14.0 10.0 11.247
14.9 10.0 16.7 10.0 11.258
11.4 10.0 11.4 10.0 11.269
7.9 10.0 7.9 10.0 11.280
7.9 10.0 7.9 10.0 11.291
8.8 10.0 7.0 10.0 11.302
8.8 10.0 7.0 10.0 11.313
7.9 10.0 14.9 10.0 11.325
7.9 10.0 15.8 10.0 11.336
14.9 10.0 8.8 10.0 11.347
16.7 10.0 6.1 10.0 11.358
11.4 10.0 6.1 10.0 11.369
8.8 10.0 12.3 10.0 11.380
7.9 10.0 14.9 10.0 11.391
8.8 10.0 7.0 10.0 11.402
8.8 10.0 8.8 10.0 11.413
7.9 10.0 14.9 10.0 11.424
6.1 10.0 9.6 10.0 11.435
8.8 10.0 8.8 10.0 11.447
14.0 10.0 7.0 10.0 11.458
8.8 10.0 7.0 10.0 11.469
8.8 10.0 14.9 10.0 11.480
8.8 10.0 17.5 10.0 11.491
8.8 10.0 10.5 10.0 11.502
7.9 10.0 7.9 10.0 11.513
7.0 10.0 7.0 10.0 11.525
14.9 10.0 6.1 10.0 11.536
15.8 10.0 7.0 10.0 11.547
11.4 10.0 14.9 10.0 11.558
7.9 10.0 15.8 10.0 11.570
8.8 10.0 9.6 10.0 11.581
8.8 10.0 7.0 10.0 11.592
7.0 10.0 6.1 10.0 11.603
7.9 10.0 6.1 10.0 11.615
14.9 10.0 14.9 10.0 11.626
17.5 10.0 16.7 10.0 11.637
11.4 10.0 8.8 10.0 11.648
9.6 10.0 7.0 10.0 11.660
10.5 10.0 7.9 10.0 11.671
7.9 10.0 7.9 10.0 11.682
6.1 10.0 7.0 10.0 11.693
7.9 10.0 6.1 10.0 11.705
9.6 10.0 14.9 10.0 11.716
17.5 10.0 16.7 10.0 11.727
10.5 10.0 10.5 10.0 11.739
11.4 10.0 8.8 10.0 11.750
7.9 10.0 7.9 10.0 11.761
6.1 10.0 7.9 10.0 11.772
8.8 10.0 7.9 10.0 11.784
16.7 10.0 7.9 10.0 11.795
12.3 10.0 13.1 10.0 11.806
8.8 10.0 15.8 10.0 11.818
10.5 10.0 10.5 10.0 11.829
7.0 10.0 8.8 10.0 11.840
6.1 10.0 7.9 10.0 11.852
9.6 10.0 8.8 10.0 11.863
15.8 10.0 9.6 10.0 11.874
7.9 10.0 8.8 10.0 11.886
8.8 10.0 7.9 10.0 11.897
7.0 10.0 8.8 10.0 11.908
8.8 10.0 14.9 10.0 11.919
14.9 10.0 9.6 10.0 11.931
10.5 10.0 6.1 10.0 11.942
7.9 10.0 7.0 10.0 11.953
9.6 10.0 14.9 10.0 11.965
9.6 10.0 16.7 10.0 11.976
8.8 10.0 9.6 10.0 11.987
8.8 10.0 9.6 10.0 11.999
7.0 10.0 7.9 10.0 12.010
6.1 10.0 9.6 10.0 12.021
17.5 10.0 6.1 10.0 12.032
16.7 10.0 7.0 10.0 12.044
8.8 10.0 14.9 10.0 12.055
9.6 10.0 17.5 10.0 12.066
8.8 10.0 9.6 10.0 12.078
7.0 10.0 7.9 10.0 12.089
7.9 10.0 7.0 10.0 12.100
16.7 10.0 6.1 10.0 12.111
17.5 10.0 14.0 10.0 12.123
10.5 10.0 16.7 10.0 12.134
6.1 10.0 9.6 10.0 12.145
7.0 10.0 8.8 10.0 12.156
7.9 10.0 7.0 10.0 12.168
7.9 10.0 7.9 10.0 12.179
8.8 10.0 14.9 10.0 12.190
8.8 10.0 9.6 10.0 12.202
7.0 10.0 9.6 10.0 12.213
8.8 10.0 9.6 10.0 12.224
15.8 10.0 8.8 10.0 12.235
10.5 10.0 7.0 10.0 12.247
6.1 10.0 6.1 10.0 12.258
8.8 10.0 14.0 10.0 12.269
15.8 10.0 16.7 10.0 12.281
11.4 10.0 9.6 10.0 12.292
8.8 10.0 6.1 10.0 12.303
6.1 10.0 6.1 10.0 12.314
7.9 10.0 16.7 10.0 12.325
15.8 10.0 15.8 10.0 12.337
15.8 10.0 9.6 10.0 12.348
8.8 10.0 9.6 10.0 12.359
9.6 10.0 7.9 10.0 12.370
7.9 10.0 7.0 10.0 12.381
6.1 10.0 7.9 10.0 12.393
7.9 10.0 7.9 10.0 12.404
14.9 10.0 6.1 10.0 12.415
10.5 10.0 6.1 10.0 12.426
7.9 10.0 14.0 10.0 12.438
8.8 10.0 15.8 10.0 12.449
9.6 10.0 7.9 10.0 12.460
6.1 10.0 7.0 10.0 12.471
7.0 10.0 6.1 10.0 12.483
14.9 10.0 14.0 10.0 12.494
16.7 10.0 17.5 10.0 12.505
8.8 10.0 8.8 10.0 12.516
8.8 10.0 8.8 10.0 12.528
7.9 10.0 7.0 10.0 12.539
7.9 10.0 7.9 10.0 12.550
9.6 10.0 15.8 10.0 12.561
14.9 10.0 9.6 10.0 12.572
10.5 10.0 9.6 10.0 12.584
7.9 10.0 8.8 10.0 12.595
8.8 10.0 7.9 10.0 12.606
8.8 10.0 6.1 10.0 12.617
8.8 10.0 7.9 10.0 12.629
8.8 10.0 14.9 10.0 12.640
7.9 10.0 17.5 10.0 12.651
5.3 10.0 7.9 10.0 12.662
15.8 10.0 7.9 10.0 12.674
17.5 10.0 7.9 10.0 12.685
10.5 10.0 7.9 10.0 12.696
6.1 10.0 8.8 10.0 12.707
9.6 10.0 7.0 10.0 12.718
15.8 10.0 7.0 10.0 12.729
9.6 10.0 14.9 10.0 12.740
9.6 10.0 16.7 10.0 12.752
8.8 10.0 10.5 10.0 12.763
8.8 10.0 7.9 10.0 12.774
10.5 10.0 8.8 10.0 12.785
7.0 10.0 8.8 10.0 12.797
8.8 10.0 7.0 10.0 12.808
14.0 10.0 6.1 10.0 12.819
10.5 10.0 14.0 10.0 12.830
8.8 10.0 15.8 10.0 12.841
7.9 10.0 8.8 10.0 12.853
7.9 10.0 8.8 10.0 12.864
7.9 10.0 8.8 10.0 12.875
14.0 10.0 7.9 10.0 12.886
17.5 10.0 6.1 10.0 12.897
10.5 10.0 14.0 10.0 12.909
7.0 10.0 16.7 10.0 12.920
10.5 10.0 11.4 10.0 12.931
7.0 10.0 9.6 10.0 12.942
9.6 10.0 9.6 10.0 12.954
15.8 10.0 8.8 10.0 12.965
11.4 10.0 7.0 10.0 12.976
7.9 10.0 7.0 10.0 12.987
7.0 10.0 14.0 10.0 12.999
8.8 10.0 16.7 10.0 13.010
15.8 10.0 7.9 10.0 13.021
13.1 10.0 7.0 10.0 13.032
6.1 10.0 8.8 10.0 13.043
8.8 10.0 16.7 10.0 13.055
14.0 10.0 10.5 10.0 13.066
10.5 10.0 9.6 10.0 13.077
5.3 10.0 7.9 10.0 13.088
7.0 10.0 7.9 10.0 13.100
15.8 10.0 7.9 10.0 13.111
16.7 10.0 7.0 10.0 13.122
7.9 10.0 7.0 10.0 13.133
8.8 10.0 14.0 10.0 13.145
7.9 10.0 15.8 10.0 13.156
8.8 10.0 9.6 10.0 13.167
4.4 10.0 7.9 10.0 13.178
7.9 10.0 8.8 10.0 13.189
15.8 10.0 6.1 10.0 13.200
9.6 10.0 6.1 10.0 13.211
8.8 10.0 14.0 10.0 13.222
7.0 10.0 18.4 10.0 13.233
8.8 10.0 8.8 10.0 13.244
14.9 10.0 7.0 10.0 13.255
10.5 10.0 7.0 10.0 13.266
7.9 10.0 7.0 10.0 13.277
9.6 10.0 14.0 10.0 13.288
8.8 10.0 17.5 10.0 13.299
8.8 10.0 10.5 10.0 13.310
5.3 10.0 7.9 10.0 13.322
7.9 10.0 8.8 10.0 13.333
16.7 10.0 7.0 10.0 13.344
17.5 10.0 8.8 10.0 13.355
11.4 10.0 14.0 10.0 13.366
9.6 10.0 10.5 10.0 13.377
6.1 10.0 7.9 10.0 13.388
8.8 10.0 6.1 10.0 13.399
14.0 10.0 6.1 10.0 13.410
14.0 10.0 15.8 10.0 13.421
10.5 10.0 17.5 10.0 13.432
6.1 10.0 12.3 10.0 13.443
8.8 10.0 7.0 10.0 13.454
17.5 10.0 6.1 10.0 13.465
6.1 10.0 7.9 10.0 13.476
9.6 10.0 15.8 10.0 13.487
7.9 10.0 7.0 10.0 13.498
9.6 10.0 8.8 10.0 13.509
7.9 10.0 7.0 10.0 13.520
5.3 10.0 7.9 10.0 13.531
6.1 10.0 14.9 10.0 13.542
14.9 10.0 9.6 10.0 13.553
16.7 10.0 7.0 10.0 13.564
12.3 10.0 7.0 10.0 13.575
8.8 10.0 15.8 10.0 13.586
9.6 10.0 16.7 10.0 13.597
9.6 10.0 9.6 10.0 13.608
5.3 10.0 7.0 10.0 13.619
8.8 10.0 8.8 10.0 13.630
15.8 10.0 7.9 10.0 13.641
12.3 10.0 9.6 10.0 13.652
9.6 10.0 8.8 10.0 13.663
8.8 10.0 8.8 10.0 13.674
8.8 10.0 7.0 10.0 13.685
10.5 10.0 7.0 10.0 13.696
9.6 10.0 14.0 10.0 13.707
7.0 10.0 16.7 10.0 13.718
8.8 10.0 8.8 10.0 13.729
9.6 10.0 5.3 10.0 13.740
8.8 10.0 7.9 10.0 13.751
8.8 10.0 17.5 10.0 13.762
8.8 10.0 16.7 10.0 13.773
8.8 10.0 9.6 10.0 13.784
7.0 10.0 7.9 10.0 13.795
9.6 10.0 8.8 10.0 13.806
14.9 10.0 7.0 10.0 13.817
11.4 10.0 6.1 10.0 13.828
6.1 10.0 6.1 10.0 13.839
8.8 10.0 14.0 10.0 13.850
15.8 10.0 16.7 10.0 13.861
7.9 10.0 7.9 10.0 13.872
10.5 10.0 7.9 10.0 13.883
8.8 10.0 7.0 10.0 13.894
9.6 10.0 6.1 10.0 13.905
8.8 10.0 14.0 10.0 13.916
6.1 10.0 14.9 10.0 13.927
7.9 10.0 8.8 10.0 13.938
15.8 10.0 7.0 10.0 13.949
17.5 10.0 7.0 10.0 13.960
7.9 10.0 14.0 10.0 13.971
7.0 10.0 15.8 10.0 13.982
8.8 10.0 10.5 10.0 13.993
14.9 10.0 9.6 10.0 14.004
9.6 10.0 10.5 10.0 14.015
9.6 10.0 9.6 10.0 14.026
8.8 10.0 9.6 10.0 14.037
7.9 10.0 7.9 10.0 14.048
9.6 10.0 7.9 10.0 14.059
10.5 10.0 6.1 10.0 14.070
9.6 10.0 7.9 10.0 14.081
7.0 10.0 14.9 10.0 14.093
8.8 10.0 7.9 10.0 14.103
15.8 10.0 7.9 10.0 14.115
8.8 10.0 7.9 10.0 14.126
5.3 10.0 9.6 10.0 14.137
8.8 10.0 15.8 10.0 14.148
16.7 10.0 8.8 10.0 14.159
11.4 10.0 8.8 10.0 14.170
9.6 10.0 7.0 10.0 14.181
7.9 10.0 7.0 10.0 14.192
8.8 10.0 13.1 10.0 14.203
7.0 10.0 16.7 10.0 14.214
8.8 10.0 9.6 10.0 14.225
14.0 10.0 7.9 10.0 14.236
6.1 10.0 6.1 10.0 14.247
9.6 10.0 6.1 10.0 14.258
14.9 10.0 14.0 10.0 14.269
9.6 10.0 15.8 10.0 14.280
6.1 10.0 9.6 10.0 14.291
7.0 10.0 7.0 10.0 14.302
14.9 10.0 8.8 10.0 14.313
18.4 10.0 14.9 10.0 14.324
7.9 10.0 8.8 10.0 14.335
8.8 10.0 8.8 10.0 14.346
8.8 10.0 9.6 10.0 14.357
7.0 10.0 9.6 10.0 14.368
8.8 10.0 9.6 10.0 14.379
14.9 10.0 8.8 10.0 14.390
10.5 10.0 7.9 10.0 14.401
8.8 10.0 7.0 10.0 14.412
8.8 10.0 14.9 10.0 14.423
8.8 10.0 18.4 10.0 14.434
9.6 10.0 8.8 10.0 14.445
7.0 10.0 7.0 10.0 14.456
7.0 10.0 8.8 10.0 14.467
16.7 10.0 7.0 10.0 14.478
17.5 10.0 7.9 10.0 14.489
11.4 10.0 15.8 10.0 14.500
7.9 10.0 18.4 10.0 14.511
7.0 10.0 9.6 10.0 14.522
8.8 10.0 8.8 10.0 14.533
15.8 10.0 7.9 10.0 14.544
11.4 10.0 6.1 10.0 14.555
9.6 10.0 7.9 10.0 14.566
9.6 10.0 14.9 10.0 14.577
7.0 10.0 7.0 10.0 14.588
7.9 10.0 7.0 10.0 14.599
9.6 10.0 7.9 10.0 14.610
7.9 10.0 13.1 10.0 14.621
9.6 10.0 11.4 10.0 14.632
8.8 10.0 7.9 10.0 14.643
8.8 10.0 7.0 10.0 14.654
7.0 10.0 7.0 10.0 14.665
7.9 10.0 14.0 10.0 14.676
14.9 10.0 16.7 10.0 14.687
17.5 10.0 10.5 10.0 14.698
10.5 10.0 8.8 10.0 14.709
7.0 10.0 7.9 10.0 14.720
5.3 10.0 9.6 10.0 14.731
14.9 10.0 8.8 10.0 14.742
17.5 10.0 7.9 10.0 14.753
9.6 10.0 6.1 10.0 14.764
8.8 10.0 7.9 10.0 14.775
8.8 10.0 14.0 10.0 14.786
